issue_id,issue_link,post,q1,a1,q2,a2,q3,a3,q4,a4,q5,a5,q6,a6,q7,a7,q8,a8,q9,a9,q10,a10
asmcrypto_asmcrypto.js_issues_136,https://github.com/asmcrypto/asmcrypto.js/issues/136,"I followed the build instructions in the README: And got the following error, indicating there's no suitable binary for PhantomJS for the Pi's linux/arm architecture:",Can you please file this in the CoreFX repo? This doesn't sound like anything that I can do here.,,Could you try again with 2.5 [binary](https://bitbucket.org/ariya/phantomjs/downloads) please? Thanks!,,"Why are you supplying jasmine files under the vendor collection? What kind of test you have in your test files, can u give an example.",,"Can you please open your Python interpreter on both platforms, execute locale.getpreferredencoding(False) and provide the results?",,Do I ned to install NW.js ? Or do I need to clone the source (git clone) and install bower and grunt ... ?? Thank you for your answer.,,Does it work with 0.17.0?,,Does anybody know a good lib to which we can migrate easy from PhantomJS?,,Could you poke those?,,"Does the same happen when you call the script with ""sudo ./retropie_setup.sh""?",,Can you try updating?,
jprante_elasticsearch-jdbc_issues_593,https://github.com/jprante/elasticsearch-jdbc/issues/593,"When I restart the importer, I often get this exception on output, why? It seems wanting to create the index when this happens - if this behavior is expected, maybe it should be an INFO level message, not an ERROR?",can you paste your entire design document please?,V,What is the message?,V,Can you paste the stack trace from the logs? It may be related to this issue: #5048,V,"Can you reproduce this issue in an empty cluster, by just creating a new index?",V,Why don't you send the packetbeat data directly to elasticsearch?,V,Does this also keep holding on to the bloom filter if you wait until all the searches are gone our of scope?,,can you provide an example request?,V,"What numpy version, OS do you see this?",,"Can you check the version number after you make the index call and check if it's being incremented (or > 1)? If so, then that's your problem.",V,Maybe posting that stack on SO?,
nodemcu_nodemcu-firmware_issues_103,https://github.com/nodemcu/nodemcu-firmware/issues/103,"Downloaded latest updates today. Renamed to nodemcu-firmware. Imported into Windows (/espressif/examples) just as any other project. Imported. Ran CLEAN. Error: Program ""make"" not found in PATH. Still something wrong.",What does node.bootreason() say?,V,did you install python 2.7 and pyserial?,,How many bytes can we store?,V,May I ask what device are you working with ?,,Can you take a picture of it?,,"What build are you running? You have to provide more information, and clearly show what is output. Otherwise we will close this issue .",,What do you see when NodeMCU boots? Where did you get the firmware from?,V,How long can your use case tolerate that all GPIOs are HIGH before they're driven LOW by software?,,Can you make a check on another module?,,Do you have some other (random) resets? Is your ESP properly powered? Do all the examples from the [documentation](https://nodemcu.readthedocs.io/en/dev/lua-modules/ds18b20/) work fine for you?,
ForgeEssentials_ForgeEssentials_issues_1704,https://github.com/ForgeEssentials/ForgeEssentials/issues/1704,"Signs with the [command] text in the first line always return ""Unknown command"", regardless of formatting. Following the example on the wiki of [command] help also returns unknown command. http://puu.sh/jGtsT/f21367aabb.jpg",Can someone confirm if this works properly on 1.7.10?,V,How did you install redis?,V,Could you check if any one of those is the case?,,can you show me a screenshot of it and any thing that comes up on the logs?,,What operation system do you use? I just call minutor on the command line and add the described parameters...,,Could it be that you confuse redis server version with redis gem version?,V,what version of nano are you on?,,What host software are you using?,,What exactly does not work without this line? Do you get any errors?,V,Could you try restarting https://travis-ci.org/msgqe/travisci/jobs/224883913 to recalibrate the problem?,
JuliaLang_julia_issues_30284,https://github.com/JuliaLang/julia/issues/30284,Since about a week I have noticed below problem on Julia 1.1.0-DEV versions. Today tested on Version 1.1.0-DEV.811 (2018-12-05) returns:,Maybe indicate it in the error message though?,V,What is the use case for this? In general the static parameters should be determined by the input types.,V,Did that formally get removed?,,Did you intend to close this?,,Maybe try make clean?,V,What version of Julia are you using?,V,"Does it not give you a backtrace, showing the line that causes the problem?",V,Could you explain the use case a bit more?,,How many threads did you try to start?,,What is your use case? A locally defined enum?,V
HubSpot_dropwizard-guice_issues_14,https://github.com/HubSpot/dropwizard-guice/issues/14,"Hi, is there any possibility to inject a configuration into managed object. Background: I have a managed object encapsulating Redis and want during startup access the configuration for that. Thank you.","Can you check your sources for other classes named Player? As an aside, you can do ""belongs_to :party"" to get the same effect as has_one with an explicit inverse.",,What makes you think it is required?,,Can you post an example of your JSON?,,Do you get the same issue?,,Can you please restate your reproduction case such that I can copy-paste it and run it locally?,,Did you use an import statement?,,Can you confirm that in sqlite store their productIDs are duplicated as well?,,Could you please confirm that things start working once you remove the component? Sorry for the late reply.,,Does this not work for you?,,does that one do something close enough?,
jhipster_generator-jhipster_issues_570,https://github.com/jhipster/generator-jhipster/issues/570,generator-jhipster / app / templates / src / main / webapp / i18n / _pt.json,"Do you have this error with hot reload turned on? Or when you say ""rebuilding"" you mean rebuilding the whole project and doing a start/stop?",,Did you customize anything?,V,Do you find a lot of issues?,V,What exactly do you mean with loading context?,,Does it have to do with that?,,Didn't work for you?,,Does it change anything? I didn't see any issue at the moment with those files. What do you want to do?,,"Can you be more precise, maybe with an example?",V,Can you tell us which options did you select in wizard? It will help us to reproduce this bug,V,Can you please finished to translate all keys and send it as a new PR? Can we contact you to translate new keys in Polish?,
bitcoin-wallet_bitcoin-wallet_issues_108,https://github.com/bitcoin-wallet/bitcoin-wallet/issues/108,"The amount sent was 1.8, the balance was 1.8, there was a prompt for 'Empty Wallet?' and then the amount sent ended up being 0.00685748. Any ideas on where the other 1.794~ went?",Could you share the transaction ID or the address you used to sent?,V,how did u do that ? i have the same issue i've send bch to my btc wallet by accident .,V,"Why, has it happened to you? You can recover the replaced wallet if you've got a backup of it.",,Could you explain your issue better?,,What's the transaction hash/id? Can you send logs and/or a wallet dump?,V,What do you mean by not available ?,,Can you provide us the wallet id? you can find it in settings > wallet > more opts > wallet information,V,Can you say when and with what version of the app did you create the wallet?,V,"Can you try to ""scan addresses for funds"" in options?",,Where and in what app do you click? Maybe provide screenshots if it's hard to describe.,
diegonehab_luasocket_issues_187,https://github.com/diegonehab/luasocket/issues/187,The real response body: The response body use `http.request`: version: lua-socket-3.0-0.10.rc1.el7.x86_64.rpm,What is the goal of having a return value? To know whether the write succeeded? To gather statistics on the write?,V,Could you please share an example that used to work for you? I'm surprised it did before :) /cc @dapplebeforedawn,V,Do you have a sample application that shows the problem?,V,Could you please try it out again? Thanks!,,Could you provide your response or more other information?,V,Can you show more code how you are doing it ?,,What kind of body are you sending?,V,What are you trying to achieve @nvcken ? Do you want a _multipart_ encoded body or a _urlencoded_ one?,,Can you please check the RC build when it is available (should be very very soon) and let me know if this is still an issue? Thanks!,,Maybe your server does it?,V
sabnzbd_sabnzbd_issues_1094,https://github.com/sabnzbd/sabnzbd/issues/1094,"This call: {{url}}/sabnzbd/api?output=json&apikey={{apikey}}&mode=retry_all Is returning a 500 error: According to the [docs](https://sabnzbd.org/wiki/advanced/api#retry_all), this should work? I tried without JSON output, and it returns a function object: <function retry_all_jobs at 0x298c4f0> Which seems to suggest that it's returning the function object and not actually executing it? *whispers...*<sub>(also... https://forums.sabnzbd.org/viewtopic.php?t=21572)</sub>",can you share what you have in your config > scheduling ? and/or do you use the sab api to fire off a request at that time?,,Which indexer? Have you tried another? Empty NZB means Sonarr got an empty NZB from the indexer.,V,Did you try r.toObject() ?,,Can you provide us with a small test case which demonstrates this ?,V,Can you tell us what version of urllib3 you're using and where you installed it from?,,What about Sab 2.3.1?,,What do you want to do?,V,Can you give me an example of how this was exploited? How would user input be able to change the class of a job?,V,Can you send a PR?,,What does Webstorm say/do for the parentheses-less version? Sounds like a bug to file with the grammar they use.,
burke_zeus_issues_471,https://github.com/burke/zeus/issues/471,Does Zeus work with unicorn? If so can someone point me in the direction of configuration information? Thanks!,"Can you please tell us, what has to be done to reproduce this bug? Like: ""Press button A, choose menu entry B"" etc. Also, which versions have you tested?",,"Can you provide some more details on your setup (gem versions, configuration)? By default Dalli works with Unicorn without any additional configuration, as discussed here - https://github.com/mperham/dalli#features-and-changes",,Do you find it?,,Could you provide the backtrace from the exception in hopes that it leads to further clues?,,Did you read through the release notes for 0.14 already? There is a section on configuration updates specifically related to s3 uploader configs https://github.com/HubSpot/Singularity/releases/tag/Singularity-0.14.0,,Can you describe your production ENV?,V,Could you paste your entire Procfile here? Do you have any blank lines?,,Why not give it a try and report back with your results?,,What is your goal? Have you looked into http://stackoverflow.com/questions/20747817/error-unable-to-verify-leaf-signature-phonegap-installation?,,Did you tested it?,V
yikesinc_yikes-inc-easy-mailchimp-extender_issues_445,https://github.com/yikesinc/yikes-inc-easy-mailchimp-extender/issues/445,"Hello, the plugin sometimes will not show and display the shortcode instead. Example: https://the-geophysicist.com/big-data-in-oil-and-gas-fuzzy-classification How can I troubleshoot / fix this?","Do you have any caching plugins installed or anything that may be referencing an old version of some files before you installed the plugin? Thanks, Evan",V,"What is controlling the popup? Let me know, Kevin.",,What is the error you are seeing on the front-end? Kevin.,,"Do you have any interest groups setup and assigned to the form? What are the field labels of each field? Thanks, Evan",V,What does your repeater template look like? How many posts are returned?,,"What have you tried to remedy the issue? As the plugin also suggest, I would check the debug log for any errors. Turn on advanced debug, etc. Thanks, Evan",V,"Where is the content duplication happening? Seems like a bug, but I can't reproduce on my installs.",V,"What happens if you removed preloaded? Cheers,",,Can you provide the code you are using?,V,What shortcode are you using? Is WooCommerce still active?,V
